tool_id,avg_memory_in_gb,nr_samples
hicexplorer_hicplotaverageregions/3.4.2.0,0.200520704,4
circos_aln_to_links/0.69.8,0.20044608853333337,120
cshl_fastx_nucleotides_distribution/1.0.1,0.20032070892307693,26
openbabel_filter/2.4.2.2.1,0.20021843079245288,53
sort1,0.20010501730291808,16351
humann2_renorm_table/0.11.1.1,0.20004633499607843,1530
cat_summarise/5.0.3.0,0.20002701849180327,61
EMBOSS: einverted28/5.0.0.1,0.19993988042105265,38
graphlan_annotate/1.0.0.0,0.19989037304242438,990
bg_uniq/0.3,0.19983557508963762,3146
tb_variant_filter/0.1.3,0.19973051246756962,1403
maker_map_ids/2.31.10,0.19972761599999997,56
sklearn_ensemble,0.19971003733333334,3
lofreq_viterbi/2.1.4,0.1996244114285714,21
vcfdistance/1.0.0_rc1,0.1994819584,20
xarray_coords_info/@TOOL_VERSION,0.19918627446153844,13
vcftools_annotate/0.1,0.19912145016470575,85
tbvcfreport/0.1.7,0.19902929676190478,168
rxdock_rbdock/0.1.3,0.19899368668354434,316
ctb_im_cluster_butina/1.1.4,0.1988949333333333,6
EMBOSS: charge8/5.0.0.1,0.1987919127272727,11
bcftools_convert_from_vcf/1.10,0.19871744,1
asca/1.0.0,0.1986295741935484,31
tp_sorted_uniq/1.1.0,0.19853931783619375,4603
fasttree/2.1.10,0.19840088093289163,13635
gmx_sim/2019.1.3,0.19828736,1
tp_cut_tool/1.1.0,0.1980632762355274,16100
gmx_setup/2021.3,0.19774379430845782,201
EMBOSS: newcpgseek58/5.0.0.1,0.19758463784873953,119
gemini_query/0.18.1.0,0.19751685688888887,9
tmhmm2/0.0.17,0.19735735242105265,38
viennarna_rnaduplex/2.2.10.0,0.19709431150617285,81
mummer_mummerplot/4.0.0beta2,0.19694505261176473,170
rapidnj/2.3.2,0.19674946953846154,13
hicexplorer_hicvalidatelocations/3.4.2.0,0.196734976,1
gmx_solvate/2019.1,0.19672853942857144,7
bctools_extract_crosslinked_nucleotides/0.2.1,0.19666374121739133,23
bg_protein_properties,0.19665624177777777,27
imagej2_bunwarpj_compose_elastic/3.0.0,0.19656916991999995,25
cshl_fastq_quality_boxplot/1.0.1,0.19649718458181817,55
Remove beginning1,0.19646948552738272,39330
DigestorMotif/2.6,0.196251648,1
ncbi_blastdbcmd_wrapper/2.10.1,0.1961828724363635,660
gops_complement_1/1.0.0,0.19598366567164174,134
checkFormat/3.0.0,0.1958502400000001,106
openbabel_addh/3.1.1,0.19572222138181808,55
bctools_merge_pcr_duplicates/0.2.2,0.19569642813793103,29
regionalgam_gls/1.5,0.19562686171428573,28
tmhmm2/0.0.16,0.1956221984434391,221
EMBOSS: union105/5.0.0,0.19557351423999997,25
bedtools_jaccard/2.29.2,0.19521909458823528,68
onto_tk_term_id_vs_term_name/1.45.0,0.19495295999999995,32
rgcca/3.0.0,0.1949016064,5
ip_2d_feature_extraction/0.1.1,0.19483425645714283,70
fastqc/0.65,0.194658304,29
vcf_to_maf_customtrack1,0.19457638400000002,5
sklearn_generalized_linear/1.0.7.12,0.19451094270520228,173
ip_landmark_registration_ls/0.0.1,0.19450948266666668,3
mothur_sub_sample/1.36.1.0,0.19425950254545452,11
EMBOSS: infoseq46/5.0.0,0.19415118019047636,126
CONVERTER_bed_to_bgzip_0,0.19397412059143967,514
circos_interval_to_text/0.69.8,0.19387234742857143,112
humann2_split_table/0.11.1.1,0.1938580366222223,90
mspurity_dimspredictpuritysingle/1.12.0+galax,0.19349048888888892,9
hyphy_slac/2.5.4,0.19327385600000002,2
imagej2_bunwarpj_compare_elastic_raw/3.0.0,0.1932343206956522,23
openbabel_subsearch/3.1.1,0.193200128,2
ncbi_makeblastdb/0.1.08,0.193122304,1
openbabel_remIons/3.1.1,0.1931165096585366,41
merge_metaphlan_tables/3.0.8,0.192995328,2
EMBOSS: iep45/5.0.0.1,0.1929216975238095,42
XMLValidator/2.6,0.192774144,1
uniprot/0.2,0.19275975763934453,488
vcf2pgSnp/1.0.0,0.19255132159999996,45
stacks_genotypes/1.46.0,0.19250681173333334,15
tp_split_on_column/0.2,0.1922420197632592,1301
prepare_ligands_for_docking/2.4.2.2.0,0.19221017228985512,138
RNADigestor/2.6,0.192139264,3
mothur_hcluster/1.36.1.0,0.19207131858823534,51
bp_genbank2gff3/1.1,0.19177981595193944,1831
stoceps_maketablecarrer/0.0.2,0.19163299839999998,5
regionalgam_autocor_acf/1.5,0.19160041244444442,36
column_order_header_sort/0.0.1,0.19129184080263995,1515
hicexplorer_chicdifferentialtest/3.3.1.0,0.19112527644444444,9
ggplot2_heatmap/3.3.5,0.1910472704,10
sixgill_filter/0.2.4.0,0.19090090666666668,21
tn93_filter/1.0.6,0.19082349329323303,266
Summary_Statistics1,0.19081050762137772,3106
hicexplorer_hicnormalize/3.4.1.0,0.19075715657142858,7
bedtools_annotatebed/2.29.0,0.1907416746666666,216
hyphy_fade/2.5.4,0.190619648,2
w4mclassfilter/0.98.10,0.19048857600000002,2
heinz_visualization/0.1.0,0.19031100886486485,37
mothur_chimera_check/1.39.5.0,0.19008243484444448,45
flaimapper/3.0.0-0,0.19002651659770106,348
mergeCols1/1.0.2,0.18995171025633775,7139
bedtools_makewindowsbed/2.27.1,0.1899285737543859,57
cor2/1.0.0,0.1899078022095238,105
fasta_filter_by_length/1.2,0.18988080357054002,9491
ncbi_acc_download/0.2.5,0.18976103171859296,199
iqtree/1.5.5.1,0.18960861866666667,18
ctb_silicos_qed/2019.03.1,0.1896067159148936,47
flanking_features_1/4.0.1,0.1895677094054054,296
kobas_identify/2.1.1,0.18936366545454542,33
gmx_solvate/2019.1.4,0.18931928268799994,250
gmx_solvate/2019.1.3,0.18929459199999998,2
chira_extract/1.0.4,0.18900992,1
CONVERTER_interval_to_bed6_0,0.18896435200000003,56
trinity_contig_exn50_statistic/2.8.4,0.18886671753846154,26
hyphy_fade/2.5.8,0.18877371733333334,3
count_gff_features/0.2,0.18874994055284564,123
gmx_editconf/2021.3,0.18865187220382182,157
gmx_solvate/2019.1.5,0.18863071663157896,19
stacks_stats/1.46.0,0.18853756927999998,25
delly_classify/0.8.7,0.18844117058064522,62
openbabel_remove_protonation_state/3.1.1,0.188426752,8
stacks_pstacks/1.46.0,0.1883686912,20
cshl_fastq_quality_converter/1.0.1,0.18830978454794525,73
cshl_fastq_to_fasta/1.0.0,0.1881609377289375,546
intens_check/1.2.1,0.18791368145454548,11
prepare_box/2020.03.4,0.18780955993201123,353
hicexplorer_chicdifferentialtest/3.4.1.0,0.18780023466666665,3
CONVERTER_SMILES_to_sdf,0.18778405948235297,85
EMBOSS: seqret84/5.0.0,0.18774692316279076,129
Grep1,0.187704482202008,48087
interactive_tool_phinch,0.187654144,1
sklearn_feature_selection/1.0.7.12,0.18764370895238092,126
snp_sites/2.5.1,0.18757077138508357,657
ncbi_blastn_wrapper/0.3.1,0.187338752,1
EMBOSS: etandem33/5.0.0.1,0.18707827073267327,101
regexColumn1/1.0.0,0.18692314486817924,1631
cshl_fasta_nucleotides_changer/1.0.2,0.18684410494623652,93
poretools_extract/0.6.1a1.0,0.18679845385209834,1501
ctb_chemfp_nxn_clustering/1.5.1,0.1867670629618319,131
scipy_sparse/1.0.8.1,0.18671206400000004,24
tab2fasta/1.1.0,0.18670968828664494,4912
gmx_solvate/2019.1.2,0.186568704,1
tabular_to_fastq/1.0.0,0.18655681756862744,102
merge_metaphlan_tables/3.0.14,0.18652702117647058,17
tombo_text_output,0.1863262918834953,1648
vcfcombine/0.0.4,0.186187776,2
ete_genetree_splitter/3.1.1,0.18616111184313716,51
hyphy_fade/2.5.0,0.18604919466666667,6
imagej2_bunwarpj_compare_raw/3.0.0,0.18604274725925923,54
CONVERTER_biom1_to_biom2,0.1857544192,5
bedtools_complementbed/2.29.2,0.18573448533333334,12
MultiplexResolver/2.3.0,0.18558566399999996,31
genbank_to_gff,0.1854880828235296,493
merge_metaphlan_tables/3.0.9,0.18546255644444445,18
filter_tabular/2.0.0,0.18544986923946535,13835
gmx_solvate/2019.1.1,0.18539948218181818,11
meme_meme/5.0.5.0,0.18531074455417393,1126
CONVERTER_biom2_to_biom1,0.18489114624000003,50
ggplot2_histogram/3.3.5,0.18481561600000002,2
delete_features/4.2.5,0.184590336,1
spring_minz/0.2,0.184547328,8
hicexplorer_hicvalidatelocations/3.3.1.0,0.18446472533333336,3
unipept/4.5.0,0.18437449378801854,434
openbabel_subsearch/2.4.2.2.0,0.1843413577142857,14
get_flanks1/1.0.0,0.1839680100843125,1447
proteinortho_grab_proteins/6.0.14.9.1,0.18394636902073377,627
hyphy_fade/2.5.7,0.183939072,1
stacks_cstacks/1.46.0,0.1838964736,90
gmx_editconf/2022,0.1836916363636364,22
FuzzyDiff/2.6,0.183681024,1
vcftools_merge/0.1,0.183593984,4
hyphy_fade/2.5.5,0.18354176,1
vcfdistance/0.0.3,0.18351653726315795,76
merge_metaphlan_tables/3.0.13,0.18351144960000002,5
collection_column_join/0.0.1,0.18324821333333333,3
ncbi_dustmasker_wrapper/2.10.1,0.18320452266666667,6
acpype_Amber2Gromacs/21.10,0.183093248,4
ip_projective_transformation_points/0.0.3,0.18304922174205582,535
hyphy_fade/2.5.9,0.182992896,1
__SET_METADATA__,0.1828683167801432,69946
filter_tabular/5.0.0,0.18282700800000007,184
openbabel_remove_protonation_state/2.4.2.2.0,0.18282347054545453,11
ncbi_makeblastdb/0.3.1,0.182812672,1
gdal_gdalwarp/3.0.0,0.18274149698630138,146
openbabel_structure_distance_finder/0.1.0,0.1827029577142857,14
openbabel_genProp/3.1.1,0.1825828289122808,114
gmx_em/2019.1.3,0.182480896,1
ggplot2_point/3.3.5,0.18242312827586205,29
blast_reciprocal_best_hits/0.1.11,0.18232448897670783,11721
bcftools_cnv/1.10,0.1822985282990654,214
hyphy_cfel/2.5.31,0.18226322285714286,126
gd_multiple_to_gd_genotype/1.0.0,0.18219505371428574,14
hyphy_gard/2.5.15,0.182134784,2
openbabel_remove_protonation_state/2.4.2.1.0,0.1820258676363636,11
gdal_ogr2ogr/3.0.0,0.1820135744884792,217
bedtools_maskfastabed/2.30.0,0.18191536223255797,430
schicexplorer_schicmergetomcool/1.0,0.18188151466666666,6
sqlite_to_tabular/2.0.0,0.18184851991519427,566
NmrNormalization/1.0.1,0.18174668800000002,28
Add_a_column1/1.1.0,0.18169362907495426,1094
qual_stats_boxplot,0.1815567582608695,92
fasta2tab/1.1.0,0.18143019809042227,12497
Multivariate/2.3.10,0.18141501109677408,806
jbrowse_to_standalone/1.16.5,0.18136132266666669,3
vcfleftalign/1.0.0_rc3,0.1812159515675675,74
last_db/1021,0.18108265094736845,19
circos_interval_to_tile/0.69.8,0.1810619947247956,367
ip_threshold/0.0.4,0.18101912414315813,475
sdf_to_tab/2019.03.1,0.18094626569193917,2506
hyphy_gard/2.5.14,0.18091144533333334,6
humann2_split_stratified_table/0.11.1.1,0.18086704413605437,147
vigiechiro_idvalid/0.1.1,0.18082433507969503,1443
gops_complement_1/0.0.1,0.18082304,4
sklearn_regression_metrics/1.0.7.12,0.1807124833103449,58
metaphlan2krona/2.6.0.0,0.1806969848488999,2045
sklearn_clf_metrics/1.0.7.12,0.18063956301395345,215
CONVERTER_interval_to_bed_0,0.18037330813772878,49082
openbabel_remIons/2.4.2.2.0,0.180290048,16
idr_download_by_ids/0.40,0.18028895085714283,7
cp_identify_primary_objects/3.1.9,0.18026842471684582,279
sklearn_feature_selection/1.0.8.3,0.18026107957894738,19
obi_sort/1.2.13,0.18022912000000002,12
aegean_gaeval/0.16.0,0.180107264,2
gemini_db_info/0.18.1.0,0.179920896,2
vcfselectsamples/1.0.0_rc3,0.17975076686614175,127
addValue/1.0.0,0.1797448622331286,4564
sklearn_pairwise_metrics/1.0.7.12,0.17958003756521743,46
vcfvcfintersect/0.0.1,0.1795300430769231,52
aegean_locuspocus/0.16.0,0.179470336,1
stacks_sstacks/1.46.0,0.17935642819047623,63
morpheus/2.255.0,0.17922436772881353,59
abricate/0.8,0.17913414892307697,39
mztab2tsv/4.4.1,0.17895628800000005,12
docking/0.3.0,0.17882757058543738,8831
CONVERTER_bed_to_tabix_0,0.1786872111407408,135
sklearn_estimator_attributes/1.0.8.3,0.1786624,8
vcfhethom/1.0.0_rc3,0.17848801809118536,329
humann2_reduce_table/0.11.1.1,0.17839394816,100
XFDR/2.6,0.17835963733333335,6
hicexplorer_hiccorrelate/3.4.1.0,0.17828761599999998,4
CONVERTER_ref_to_seq_taxomony,0.1782623117481001,1842
hyphy_fade/2.5.15,0.17818419200000002,3
dr_disco_bam_extract/0.14.0,0.1780881635555556,54
imagej2_bunwarpj_compare_elastic/3.0.0,0.17805812622222225,27
samtools_idxstats/2.0.3,0.1780528504693447,11352
khmer_abundance_distribution/3.0.0a3,0.17800506026666665,45
gmx_solvate/2022,0.177958912,1
gd_raxml/1.0.0,0.17790996686868685,198
metabat2/2.15,0.17788986514285715,7
gmx_merge_topology_files/3.4.3,0.1778668073513514,37
nextalign/1.3.0,0.17785978879999997,5
snpsift_vartype/4.3,0.17781291885714287,28
openbabel_subsearch/2.4.2.1.0,0.1777906834285714,14
samtools_idxstats/2.0.4,0.17769182728249186,1862
collection_element_identifiers/0.0.2,0.17761042830395124,658
tag_pileup_frequency/1.0.1,0.177598779076923,52
EMBOSS: trimest102/5.0.0.1,0.17755808914285712,35
mspurity_createmsp/1.12.0,0.17755313493333333,30
hicexplorer_chicaggregatestatistic/3.3.1.0,0.17748541439999999,10
rxdock_rbdock/0.1.4,0.17716838094556325,2682
abricate/1.0.1,0.17707655216153492,85231
crossmap_gff/0.5.2,0.176951296,1
paralyzer/1.5,0.17693833652459015,61
cast/1.4.2,0.176790784,64
Univariate/2.2.4,0.17652909292307703,286
gmx_solvate/2018.2,0.17648025600000003,7
humann2_regroup_table/0.11.1.1,0.17646962036363634,176
feat_from_gff3/4.2.13,0.176439296,1
glimmer_knowledge_based/3.02,0.17629008457142858,7
gmx_setup/2019.1.2,0.17616230400000002,8
hgv_david,0.17560476013468015,594
ambertools_acpype/21.10,0.1755802168888889,72
mimodd_vcf_filter/0.1.8_1,0.17553169409469127,697
prepare_box/2021.03.5,0.17552410675630306,952
openbabel_genProp/2.4.2.2.0,0.1754942902857143,35
Add_a_column1/1.3.0,0.17544333945451474,35066
imagej2_bunwarpj_adapt_transform/3.0.0,0.1753950890666667,15
pileup_interval/1.0.2,0.17533179631399318,293
ctb_rdkit_descriptors/2020.03.4,0.17529958399999984,568
table_compute/0.9.2,0.1752562824099306,9909
picard_RevertSam/2.18.2.1,0.1751415246451613,31
bedtools_bedtoigv/2.29.0,0.1751044096,80
locarna_best_subtree/0.4,0.1750440905935397,12690
openbabel_change_title/2.4.2.2.1,0.17504228693333337,15
proteinortho_summary/6.0.31,0.17488233411764703,17
hyphy_absrel/2.5.14,0.17461329920000002,5
snpSift_extractFields/4.3.0,0.174555136,1
CONVERTER_bed_to_fli_0,0.17453564025138638,541
hicexplorer_hicaggregatecontacts/3.4.2.0,0.174462976,2
abricate/0.9.7,0.17414485333333332,6
ambertools_acpype/21.0,0.17400230043544315,395
ctb_chemfp_butina_clustering/1.5,0.1739086615026455,189
bgchem_fragment_merger,0.1734273706666667,3
heinz_visualization/0.1.1,0.17339846121739133,46
wsdl_hmdb/1.6.1,0.1733376867796611,118
hyphy_meme/2.5.0,0.17332224000000002,5
dr_disco_fix/0.14.0,0.17326034488888895,27
raven/1.7.0,0.17307907460252,873
unipept/2.0.1,0.1729994752,5
read2mut/1.0.1,0.17293809371428573,14
tp_replace_in_column/1.1.1,0.172937216,2
nextalign/0.1.6,0.1728188871111111,9
rbc_splitfasta/0.2.0,0.17272070388752195,569
lcmsmatching/3.0,0.172711936,1
gspan/0.3,0.172634112,3
gmx_setup/2020.4,0.17232505933830133,1342
addValue,0.17229724673319802,5431
hicexplorer_hicplotaverageregions/3.4.3.0,0.1722409870222222,90
heinz/1.0,0.17184738441237107,97
kc-align/1.0.2,0.171737088,1
ont_fast5_api_single_to_multi_fast5/3.1.3,0.1717314166153846,26
openbabel_filter/2.4.2.1.0,0.1715909604324324,37
circos_tableviewer/0.69.8,0.1715517707130435,115
metaquantome_stat/2.0.2,0.17152987858823535,17
EMBOSS: cutseq18/5.0.0.1,0.17134373987096774,31
bedtools_windowbed/2.29.2,0.17126660788489215,139
sucos_max_score/0.1.1,0.17109618594453532,2452
csv_to_tabular,0.17107994410143318,9701
EMBOSS: dotpath25/5.0.0.1,0.17102066036363636,11
prepare_ligands_for_docking/2.4.2.1.0,0.17096513622535214,71
bedtools_reldistbed/2.29.0,0.17081849173333336,30
sansa_annotate/0.0.7,0.170651648,2
column_remove_by_header/0.0.1,0.1706349599708559,2196
openbabel_svg_depiction/3.1.1,0.17058235011480363,331
w4mjoinpn/0.98.2,0.17056609569811323,106
hyphy_fel/2.5.0,0.17027072,3
gmx_setup/2022,0.170244096,2
ont_fast5_api_compress_fast5/3.1.3,0.17024236307692314,13
ctb_im_max_min_picker/1.1.4,0.170108928,2
gops_coverage_1/0.0.1,0.16982220799999997,2
hyphy_relax/2.5.36,0.16979968,1
tp_find_and_replace/1.1.2,0.16965470269527902,233
dr_disco_integrate/0.14.0,0.1695611482352942,51
gmx_editconf/2019.1.5,0.169450496,4
prepare_ligands_for_docking/3.1.1,0.16940586535384627,260
gmx_editconf/2019.1.4,0.16928657444247794,226
bedtools_tagbed/2.29.2,0.169259008,5
msconvert/3.0.19052.0,0.16925628684233002,5169
tp_replace_in_line/1.1.1,0.16925018584615384,39
gmx_editconf/2020.4,0.1692019034584617,1950
ip_convertimage/0.4,0.16904255650071962,695
promoter2/0.0.13,0.169009152,1
masigpro/1.49.3.1,0.1685753016234309,239
idchoice/18.01,0.16843553544827583,116
mimodd_info/0.1.8_1,0.16841225114136119,191
picard_ReorderSam/2.7.1.0,0.168398848,2
CONVERTER_sdf_to_mol2,0.16834263393103452,58
ffindex_dbkit_create/0.2,0.16827519999999999,16
tp_grep_tool/1.1.1,0.16823694023446892,59300
aragorn_trna/0.6,0.1680956997985611,278
ctb_im_standardize/1.1.4,0.16809236479999995,40
Transformation/2.2.0,0.16798775854545456,33
rdock_rbdock/0.1.1,0.16790929047112518,155356
glassgo/1.5.2,0.1678900154357687,1191
combine_metaphlan2_humann2/0.1.0,0.16788118605847974,1368
hicexplorer_hicplotaverageregions/3.4.1.0,0.1678464,8
tleap/21.10,0.167723008,5
ambertools_acpype/21.3,0.16746453089523797,105
create_or_update/4.2.1,0.16740352,1
prepare_receptor/0.1.0,0.16738619391999995,300
mut2sscs/1.0.1,0.16734289920000003,15
mothur_phylotype/1.36.1.0,0.167288832,1
biopython_base_distribution,0.167247872,6
hyphy_fubar/2.5.0,0.16711953066666665,6
openbabel_remIons/2.4.2.1.0,0.16706355200000003,16
rbc_rnacode/0.3.1,0.16703701674666663,600
iedb_api/2.15.0,0.16694747943661972,71
CONVERTER_mol2_to_mol,0.166936576,1
vcfprimers/1.0.0_rc1,0.1668905747692308,39
gmx_setup/2020.2,0.1667189028571429,259
rbc_mafft/7.221.3,0.1665118925571014,50734
gmx_merge_topology_files/3.2.0,0.16636568676392127,1275
tp_tac/1.1.0,0.16631967744000006,300
bg_column_arrange_by_header/0.2,0.16611712069376733,738
seqwish/0.4.1,0.1660378273684211,38
ctb_confab/0.4,0.16600562643478262,46
gmx_makendx/2021.3,0.16592179200000004,8
humann_renorm_table/3.0.0,0.165879155674074,270
bedtools_coveragebed/2.27.0.2,0.16561771334939754,83
Grouping1,0.16547503158021143,127646
EMBOSS: sirna89/5.0.0,0.165382144,2
rdock_rbdock/0.1.3,0.16521408927536232,138
hyphy_relax/2.5.5,0.165142528,1
goseq/0.2.2,0.1650877301621622,259
chira_merge/1.0.2,0.16505896960000002,10
sarscov2summary/0.1,0.16504407229629628,54
blast_parser/0.1.1,0.164988928,2
featurecounts/1.6.0.3,0.16496087449118652,1702
peptide_genomic_coordinate/1.0.0,0.1649374759384615,65
export/4.2.3,0.164511744,1
gmx_solvate/2020.4,0.16436474882294924,8924
fastg2protlib-validate/1.0.2,0.1643555498666667,15
hyphy_absrel/2.5.9,0.164327424,1
snp_dists/0.8.2,0.16423585410169492,59
iedb_api/2.15.1,0.16410551940740736,108
hyphy_relax/2.5.4,0.163987456,1
EMBOSS: patmatdb67/5.0.0,0.1638390362352941,51
deeptools_compute_matrix_operations/3.5.1.0.0,0.16379630933333333,3
rdock_rbdock/2013.1-0,0.16371597534208698,11576
openbabel_obgrep/2.4.2.1.0,0.1637152995555555,27
prepare_receptor/1.5.7,0.1636474696247957,14712
khmer_filter_below_abundance_cutoff/3.0.0a3,0.16364528246153845,13
histogram_rpy/1.0.3,0.16348487680000007,380
hyphy_busted/2.5.9,0.16347136,1
hyphy_busted/2.5.7,0.163414016,2
CONVERTER_mol2_to_sdf,0.16326047288888895,72
hyphy_prime/2.5.9,0.163192832,1
gmx_setup/2018.2,0.16308963278048774,41
deseq2/2.1.8.3,0.16295673855999993,25
ncbi_blastdbcmd_info/2.10.1,0.1628957144615385,13
picard_RevertOriginalBaseQualitiesAndAddMateCigar/2.18.2.1,0.1628601457777778,27
get_feature_info/0.1.2,0.1628145105454545,55
tp_replace_in_column/1.1.2,0.162813952,6
CONVERTER_mol_to_smi,0.162735104,8
ctb_chemfp_mol2fps/1.5,0.16266291897547683,367
fastq_to_tabular/1.1.0,0.162553856,1
bedtools_annotatebed/2.27.1,0.16251562666666666,6
EMBOSS: palindrome65/5.0.0.1,0.16248333148638136,257
gmx_restraints/2019.1.5,0.16247808,2
imagej2_bunwarpj_compose_raw_elastic/3.0.0,0.16243887542857147,14
hyphy_prime/2.5.8,0.16228352,1
rseqc_read_hexamer/2.6.4,0.16226746514285706,112
smf_utils_filter-annotated-entries/smf-v1.7-0_utils-v2.1.1-1,0.1622088282352941,17
Add_a_column1/1.2.0,0.1619171324648113,3055
openbabel_obgrep/2.4.2.2.0,0.16187801600000004,21
ctdBatch_1/1.0.0,0.16175937571929827,57
snpSift_filter/4.1.1,0.16165507657142858,7
khmer_extract_partitions/3.0.0a3,0.16157525333333334,24
gmx_makendx/2019.1.5,0.161562624,8
bedtools_groupbybed/2.29.0,0.1614715107555556,90
ncbi_segmasker_wrapper/2.10.1,0.16124450133333332,12
datamash_ops/1.0.6,0.16123880047791325,2377
hicexplorer_hicaggregatecontacts/3.4.1.0,0.161189888,4
prepare_ligand/1.5.7,0.16111299005217397,115
gmx_setup/2019.1.1,0.16100777353846155,13
openbabel_addh/2.4.2.2.0,0.16096112640000004,20
gmx_restraints/2020.2,0.16089907199999998,9
openbabel_remDuplicates/2.4.2.2.0,0.16086630400000002,8
samtools_flagstat/2.0.2,0.16076250310305756,1766
Add_a_column1/1.5,0.16065583303973083,1485
gmx_energy/2022,0.16062236444444447,18
regex_replace/1.0.0,0.16059397851428597,2660
collection_column_join/0.0.2,0.16052894254545452,11
EMBOSS: extractfeat34/5.0.0,0.160464896,1
tablemerge/1.0.1,0.16044958326153844,65
CONVERTER_encodepeak_to_bgzip_0,0.160382976,1
vcfselectsamples/0.0.1,0.160288768,1
gops_basecoverage_1/1.0.0,0.1602346676531792,173
mothur_dist_shared/1.36.1.0,0.16006538614634153,41
get_flanks1/0.0.1,0.159981568,1
chira_map/1.1.5,0.15989247999999998,4
gmx_editconf/2020.2,0.15985932607035183,199
tracy_assemble/0.6.1,0.15979063138461536,13
ctb_np-likeness-calculator/0.2.1,0.159748096,1
spring_model/0.1,0.15971328,2
gmx_sim/2019.1.2,0.159686656,1
rbc_mafft_add/7.505,0.159635456,4
Filter1,0.15957474159029925,379729
interactive_tool_jupyter_notebook,0.15955592533333332,12
mut2read/1.0.1,0.15930053973333333,15
rxdock_rbdock/2013.1.1_148c5bd1,0.159270912,2
poretools_times/0.6.1a1.0,0.1591835255338345,133
rxdock_sort_filter/2013.1.1_148c5bd1,0.159141888,1
newick_display/1.6,0.15911848390064387,2174
CONVERTER_len_to_linecount,0.15902860034188043,468
RNAshapes/3.3.0,0.15900572703030308,33
rxdock_rbcavity/2013.1.1_148c5bd1,0.158998528,1
locarna_best_subtree/0.3,0.15895991550988145,253
vcfflatten2/1.0.0_rc3,0.158935697614679,109
karyotype_Plot_1/1.0.0,0.15889715199999999,20
tab2fasta/1.1.1,0.15887268051791142,221489
gmx_restraints/2021.3,0.158732288,1
bedtools_mergebed/2.27.1,0.1587121151999999,80
codon_count,0.15865787733333334,6
circexplorer/1.1.9.0,0.15850771420689658,29
w4mclassfilter/0.98.14,0.1584320512,10
bedtools_jaccard/2.30.0,0.15830357333333336,6
transtermhp/2.09.1,0.15827829264516133,31
obi_clean/1.2.11,0.15826077796721308,61
fpocket/4.0.0,0.15824356072727275,110
tp_multijoin_tool/1.1.0,0.1582112768,5
openbabel_addh/2.4.2.1.0,0.15820887771428577,14
humann2_strain_profiler/0.11.1.0,0.15819333367741933,31
ip_visceral_evaluatesegmentation/0.5,0.15815756799999997,16
gmx_restraints/2019.1.4,0.15808165415384617,13
ete_homology_classifier/3.1.1,0.15807471615999996,50
ete3_mod/3.1.1,0.1580523102040819,196
idconvert/3.0.0,0.15800780057971,138
glimmer_not-knowlegde-based/0.2,0.15798295706752438,933
chira_merge/1.1.5,0.15794483200000003,8
EMBOSS: cusp17/5.0.0,0.15794370021052642,57
ncbi_blastp_wrapper/0.2.01,0.157924352,4
hyphy_busted/2.5.17,0.15785984,1
hyphy_busted/2.5.0,0.1577140224,5
humann2_renorm_table/0.11.1.0,0.15767103287639125,1707
bedtools_expandbed/2.29.0,0.15755691408695646,46
gmx_makendx/2019.1.4,0.15753229653333337,30
map_peptides_to_bed/0.2,0.15752843636363634,11
obi_stat/1.2.11,0.15746789708108108,74
humann2_genefamilies_genus_level/0.11.1.0,0.15741408220689615,580
hyphy_absrel/2.5.15,0.157384704,2
humann2_rename_table/0.11.1.1,0.1571941229714285,70
ete_init_taxdb/3.1.1,0.15715106133333331,24
metabat2_jgi_summarize_bam_contig_depths/2.15,0.157065216,1
ctb_alignit/1.0.4,0.15694672254029876,219955
blastxml_to_top_descr/0.1.1,0.15680610803575404,244296
chira_map/1.0.2,0.15679146666666668,6
hyphy_gard/2.5.9,0.15666176,2
viennarna_rnapkplex/2.2.10.0,0.1566415504905661,53
ffindex_dbkit_extract/0.2,0.156577792,3
ffindex_dbkit_merge/0.2,0.15651726222222226,9
hyphy_bgm/2.5.8,0.15645695999999998,2
stringtie_merge/1.3.3,0.15642132479999998,5
ucsc-twobittofa/377,0.15635993116981134,53
abricate_summary/1.0.1,0.15623429263551392,428
openbabel_compound_convert/2.4.1.0,0.15610265599999998,9
muscle/0.0.11,0.15607115782274303,27418
ncbi_makeblastdb/0.2.01,0.1560551424,5
gmx_setup/2019.1.5,0.15602264746666664,15
gmx_makendx/2020.4,0.15592025001869153,107
ctb_alignit_create_db/0.1,0.1558959860869565,46
hyphy_absrel/2.5.0,0.15583539200000002,4
hyphy_busted/2.5.4,0.15577088,2
xmlstarlet/1.6.1,0.15575722666666666,3
percolator/3.1.0,0.15568367483870976,93
codeml/4.9,0.15560229107624376,16342
vcfhethom/1.0.0_rc1,0.15557196799999998,32
hicexplorer_hicconvertformat/3.4.1.0,0.15556751359999996,20
QCExtractor/2.6,0.15554286933333333,3
smf_utils_filter-by-energy/smf-v1.7-0_utils-v2.1.1-1,0.155508736,18
openbabel_remSmall/2.4.2.1.0,0.1554914067692308,13
ivar_removereads/1.2.1,0.15545480533333336,6
hyphy_busted/2.5.26,0.155406336,1
gromacs_modify_topology/0,0.15524173748148146,27
tp_head_tool/1.1.0,0.15523813655791527,6639
hyphy_fubar/2.5.7,0.155199488,2
dpocket/4.0.0,0.155189248,1
EMBOSS: splitter92/5.0.0.1,0.15508386909090913,154
